url,artist,sayuType,title,artveeId
"https://artvee.com/dl/the-natchez/","Eugène Delacroix","LRMF","The Natchez (1823–24 and 1835)","the-natchez"
"https://artvee.com/dl/two-studies-of-a-standing-indian-from-calcutta/","Eugène Delacroix","LRMF","Two Studies of a Standing Indian from Calcutta (c. 1823-1824)","two-studies-of-a-standing-indian-from-calcutta"
"https://artvee.com/dl/two-studies-of-an-indian-from-calcuttaseated-and-standing/","Eugène Delacroix","LRMF","Two Studies of an Indian from Calcutta,Seated and Standing (c. 1823-1824)","two-studies-of-an-indian-from-calcuttaseated-and-standing"
"https://artvee.com/dl/weislingen-captured-by-gotzs-men/","Eugène Delacroix","LRMF","Weislingen Captured by Götz’s Men (1853)","weislingen-captured-by-gotzs-men"
"https://artvee.com/dl/death-and-girl/","Egon Schiele","LRMF","Death and girl (1915)","death-and-girl"
"https://artvee.com/dl/head-of-a-woman/","Egon Schiele","LRMF","Head of a Woman (1908)","head-of-a-woman"
"https://artvee.com/dl/standing-nude-with-a-patterned-robe/","Egon Schiele","LRMF","Standing Nude with a Patterned Robe (1917)","standing-nude-with-a-patterned-robe"
"https://artvee.com/dl/crescent-of-houses-ii/","Egon Schiele","LRMF","Crescent of Houses II (1915)","crescent-of-houses-ii"
"https://artvee.com/dl/house-wall-window/","Egon Schiele","LRMF","House wall (window) (1914)","house-wall-window"
"https://artvee.com/dl/street-cart/","Egon Schiele","LRMF","Street Cart (1914)","street-cart"
"https://artvee.com/dl/levitation-the-blind-ii/","Egon Schiele","LRMF","Levitation (The Blind II) (1915)","levitation-the-blind-ii"
"https://artvee.com/dl/mourning-woman/","Egon Schiele","LRMF","Mourning Woman (1912)","mourning-woman"
"https://artvee.com/dl/portrait-of-edith-the-artists-wife/","Egon Schiele","LRMF","Portrait Of Edith (The Artist’s Wife)","portrait-of-edith-the-artists-wife"
"https://artvee.com/dl/portrait-of-wally-neuzil/","Egon Schiele","LRMF","Portrait Of Wally Neuzil (1912)","portrait-of-wally-neuzil"
"https://artvee.com/dl/gourdon-sur-vence/","Chaïm Soutine","LRMF","Gourdon sur Vence (circa 1922)","gourdon-sur-vence"
"https://artvee.com/dl/page-boy-at-maxims/","Chaïm Soutine","LRMF","Page Boy at Maxim’s  (circa 1927)","page-boy-at-maxims"
"https://artvee.com/dl/la-volaille-pendue-aux-briques-rouges/","Chaïm Soutine","LRMF","La volaille pendue aux briques rouges (circa 1924)","la-volaille-pendue-aux-briques-rouges"
"https://artvee.com/dl/carcass-of-beef/","Chaïm Soutine","LRMF","Carcass of Beef  (circa 1925)","carcass-of-beef"
"https://artvee.com/dl/paysage-de-cagnes/","Chaïm Soutine","LRMF","Paysage de Cagnes (circa 1924)","paysage-de-cagnes"
"https://artvee.com/dl/paysage-50/","Chaïm Soutine","LRMF","Paysage (circa 1939)","paysage-50"
"https://artvee.com/dl/les-porcs/","Chaïm Soutine","LRMF","Les porcs (1941-1942)","les-porcs"
"https://artvee.com/dl/glaieuls/","Chaïm Soutine","LRMF","Glaïeuls (1919)","glaieuls"
"https://artvee.com/dl/paysage-45/","Chaïm Soutine","LRMF","Paysage","paysage-45"
"https://artvee.com/dl/poissons-et-tomates/","Chaïm Soutine","LRMF","Poissons Et Tomates","poissons-et-tomates"
"https://artvee.com/dl/the-virgin-worshipped-by-angels-and-saints/","Albrecht Dürer","LRMC","The Virgin Worshipped by Angels and Saints (1504–1505)","the-virgin-worshipped-by-angels-and-saints"
"https://artvee.com/dl/christ-taking-leave-of-his-mother-6/","Albrecht Dürer","LRMC","Christ Taking Leave of His Mother (1504–1505)","christ-taking-leave-of-his-mother-6"
"https://artvee.com/dl/amazing-the-pharisees/","Albrecht Dürer","LRMC","Amazing the Pharisees (1504–1505)","amazing-the-pharisees"
"https://artvee.com/dl/the-flight-into-egypt-50/","Albrecht Dürer","LRMC","The Flight into Egypt (1504–1505)","the-flight-into-egypt-50"
"https://artvee.com/dl/the-rest-during-the-flight-to-egypt/","Albrecht Dürer","LRMC","The Rest during the Flight to Egypt (1504–1505)","the-rest-during-the-flight-to-egypt"
"https://artvee.com/dl/the-circumcision-of-christ-6/","Albrecht Dürer","LRMC","The Circumcision of Christ (1504–1505)","the-circumcision-of-christ-6"
"https://artvee.com/dl/presentation-of-christ-in-the-temple-2/","Albrecht Dürer","LRMC","Presentation of Christ in the Temple (1504–1505)","presentation-of-christ-in-the-temple-2"
"https://artvee.com/dl/the-adoration-of-the-magi-118/","Albrecht Dürer","LRMC","The Adoration of the Magi (1504–1505)","the-adoration-of-the-magi-118"
"https://artvee.com/dl/the-adoration-of-the-shepherds-the-nativity/","Albrecht Dürer","LRMC","The Adoration of the Shepherds (The Nativity). (1504–1505)","the-adoration-of-the-shepherds-the-nativity"
"https://artvee.com/dl/the-visitation-24/","Albrecht Dürer","LRMC","The Visitation (1504–1505)","the-visitation-24"
"https://artvee.com/dl/god-almighty/","Jan van Eyck","LRMC","God Almighty","god-almighty"
"https://artvee.com/dl/the-annunciation-130/","Jan van Eyck","LRMC","The Annunciation (c. 1434)","the-annunciation-130"
"https://artvee.com/dl/the-knights-of-christ-and-the-just-judges/","Jan van Eyck","LRMC","The Knights of Christ and The Just Judges","the-knights-of-christ-and-the-just-judges"
"https://artvee.com/dl/saint-john-the-baptist-34/","Jan van Eyck","LRMC","Saint John the Baptist","saint-john-the-baptist-34"
"https://artvee.com/dl/music-making-angels-and-eve/","Jan van Eyck","LRMC","Music-making Angels and Eve","music-making-angels-and-eve"
"https://artvee.com/dl/mary-3/","Jan van Eyck","LRMC","Mary","mary-3"
"https://artvee.com/dl/madonna-surrounded-by-saint-george-saint-donatianus-of-reims-and-the-donor-canon-van-der-paele/","Jan van Eyck","LRMC","Madonna Surrounded by Saint George, Saint Donatianus of Reims and the Donor Canon Van der Paele","madonna-surrounded-by-saint-george-saint-donatianus-of-reims-and-the-donor-canon-van-der-paele"
"https://artvee.com/dl/madonna-at-the-fountain/","Jan van Eyck","LRMC","Madonna at the Fountain (1439)","madonna-at-the-fountain"
"https://artvee.com/dl/holy-hermits-and-holy-pilgrims/","Jan van Eyck","LRMC","Holy Hermits and Holy Pilgrims","holy-hermits-and-holy-pilgrims"
"https://artvee.com/dl/kardinal-niccolo-albergati/","Jan van Eyck","LRMC","Kardinal Niccolò Albergati","kardinal-niccolo-albergati"
"https://artvee.com/dl/odalisque-2/","Jean Auguste Dominique Ingres","LRMC","Odalisque (circa 1830)","odalisque-2"
"https://artvee.com/dl/head-of-saint-john-the-evangelist/","Jean Auguste Dominique Ingres","LRMC","Head of Saint John the Evangelist","head-of-saint-john-the-evangelist"
"https://artvee.com/dl/the-virgin-adoring-the-host/","Jean Auguste Dominique Ingres","LRMC","The Virgin Adoring the Host (1852)","the-virgin-adoring-the-host"
"https://artvee.com/dl/the-virgin-with-the-sleeping-infant-jesus/","Jean Auguste Dominique Ingres","LRMC","The Virgin With The Sleeping Infant Jesus","the-virgin-with-the-sleeping-infant-jesus"
"https://artvee.com/dl/madame-edmond-cave-marie-elisabeth-blavot-born-1810/","Jean Auguste Dominique Ingres","LRMC","Madame Edmond Cavé (Marie-Élisabeth Blavot, born 1810) (ca. 1831–34)","madame-edmond-cave-marie-elisabeth-blavot-born-1810"
"https://artvee.com/dl/madame-jacques-louis-leblanc-francoise-poncelle/","Jean Auguste Dominique Ingres","LRMC","Madame Jacques-Louis Leblanc (Françoise Poncelle) (1823)","madame-jacques-louis-leblanc-francoise-poncelle"
"https://artvee.com/dl/marcotte-dargenteuil/","Jean Auguste Dominique Ingres","LRMC","Marcotte d’Argenteuil (1810)","marcotte-dargenteuil"
"https://artvee.com/dl/the-betrothal-of-raphael-and-the-niece-of-cardinal-bibbiena/","Jean Auguste Dominique Ingres","LRMC","The Betrothal of Raphael and the Niece of Cardinal Bibbiena (from 1813 until 14)","the-betrothal-of-raphael-and-the-niece-of-cardinal-bibbiena"
"https://artvee.com/dl/achilles-receiving-in-his-tent-the-envoys-of-agamemnon/","Jean Auguste Dominique Ingres","LRMC","Achilles Receiving in his Tent the Envoys of Agamemnon (1801)","achilles-receiving-in-his-tent-the-envoys-of-agamemnon"
"https://artvee.com/dl/pope-pius-vii-in-the-sistine-chapel/","Jean Auguste Dominique Ingres","LRMC","Pope Pius VII in the Sistine Chapel (1814)","pope-pius-vii-in-the-sistine-chapel"
"https://artvee.com/dl/pieta-18/","William Bouguereau","LRMC","Pieta (1876)","pieta-18"
"https://artvee.com/dl/virgin-and-child-6/","William Bouguereau","LRMC","Virgin and Child (1888)","virgin-and-child-6"
"https://artvee.com/dl/premieres-caresse/","William Bouguereau","LRMC","Premières caresse (1901)","premieres-caresse"
"https://artvee.com/dl/the-first-mourning/","William Bouguereau","LRMC","The First Mourning (1888)","the-first-mourning"
"https://artvee.com/dl/love-and-psyche/","William Bouguereau","LRMC","Love And Psyché (1899)","love-and-psyche"
"https://artvee.com/dl/ora-pro-nobis/","William Bouguereau","LRMC","Ora Pro Nobis (1903)","ora-pro-nobis"
"https://artvee.com/dl/alma-parens/","William Bouguereau","LRMC","Alma Parens (1883)","alma-parens"
"https://artvee.com/dl/sainte-famille-the-holy-family/","William Bouguereau","LRMC","Sainte Famille (The Holy Family) (1863)","sainte-famille-the-holy-family"
"https://artvee.com/dl/the-flagellation-of-our-lord-jesus-christ/","William Bouguereau","LRMC","The Flagellation of Our Lord Jesus Christ (1880)","the-flagellation-of-our-lord-jesus-christ"
"https://artvee.com/dl/entre-la-richesse-et-lamour/","William Bouguereau","LRMC","Entre la richesse et l’amour (1869)","entre-la-richesse-et-lamour"
"https://artvee.com/dl/bacchante-6/","Lawrence Alma-Tadema","LRMC","Bacchante","bacchante-6"
"https://artvee.com/dl/a-spring-festival-on-the-road-to-the-temple-of-ceres/","Lawrence Alma-Tadema","LRMC","A Spring Festival (On The Road To The Temple Of Ceres)","a-spring-festival-on-the-road-to-the-temple-of-ceres"
"https://artvee.com/dl/education-of-the-children-of-clovis/","Lawrence Alma-Tadema","LRMC","Education Of The Children Of Clovis (1861)","education-of-the-children-of-clovis"
"https://artvee.com/dl/gunthram-bose-and-his-daughters-a-d-572-the-ambuscade/","Lawrence Alma-Tadema","LRMC","Gunthram Bose And His Daughters, A.D. 572: The Ambuscade (1862)","gunthram-bose-and-his-daughters-a-d-572-the-ambuscade"
"https://artvee.com/dl/proclaiming-claudius-emperor-opus-xlviii/","Lawrence Alma-Tadema","LRMC","Proclaiming Claudius Emperor, Opus XlVIII (1867)","proclaiming-claudius-emperor-opus-xlviii"
"https://artvee.com/dl/the-meeting-of-antony-and-cleopatra-41-bc/","Lawrence Alma-Tadema","LRMC","The Meeting Of Antony And Cleopatra: 41 Bc","the-meeting-of-antony-and-cleopatra-41-bc"
"https://artvee.com/dl/anno-1812-captain-benthien-on-the-beresina/","Lawrence Alma-Tadema","LRMC","Anno 1812. Captain Benthien on the Beresina (1851-1897)","anno-1812-captain-benthien-on-the-beresina"
"https://artvee.com/dl/sunny-days-2/","Lawrence Alma-Tadema","LRMC","Sunny Days","sunny-days-2"
"https://artvee.com/dl/a-greek-woman/","Lawrence Alma-Tadema","LRMC","A Greek Woman (1869)","a-greek-woman"
"https://artvee.com/dl/spring-flowers-3/","Lawrence Alma-Tadema","LRMC","Spring Flowers","spring-flowers-3"
"https://artvee.com/dl/bacchante-2/","Frederic Leighton","LRMC","Bacchante","bacchante-2"
"https://artvee.com/dl/amarilla/","Frederic Leighton","LRMC","Amarilla","amarilla"
"https://artvee.com/dl/orpheus-and-eurydice-5/","Frederic Leighton","LRMC","Orpheus And Eurydice (1864)","orpheus-and-eurydice-5"
"https://artvee.com/dl/elijah-in-the-wilderness/","Frederic Leighton","LRMC","Elijah in the Wilderness (1877 - 1878)","elijah-in-the-wilderness"
"https://artvee.com/dl/mrs-james-guthrie/","Frederic Leighton","LRMC","Mrs. James Guthrie (1864 to 1865)","mrs-james-guthrie"
"https://artvee.com/dl/flaming-june/","Frederic Leighton","LRMC","Flaming June (1895)","flaming-june"
"https://artvee.com/dl/a-girl/","Frederic Leighton","LRMC","A Girl","a-girl"
"https://artvee.com/dl/biondina/","Frederic Leighton","LRMC","Biondina (1879)","biondina"
"https://artvee.com/dl/cimabues-madonna-carried-in-procession/","Frederic Leighton","LRMC","Cimabue’s Madonna Carried in Procession (1853-55)","cimabues-madonna-carried-in-procession"
"https://artvee.com/dl/golden-hours/","Frederic Leighton","LRMC","Golden hours (1864)","golden-hours"
"https://artvee.com/dl/red-madras-headdress-le-madras-rouge/","Henri Matisse","SAEF","Red Madras Headdress (Le Madras rouge) (1907)","red-madras-headdress-le-madras-rouge"
"https://artvee.com/dl/domino-players-2/","Henri Matisse","SAEF","Domino Players (1921)","domino-players-2"
"https://artvee.com/dl/the-venetian-blinds-les-persiennes/","Henri Matisse","SAEF","The Venetian Blinds (Les Persiennes) (1919)","the-venetian-blinds-les-persiennes"
"https://artvee.com/dl/still-life-with-gourds-nature-morte-aux-coloquintes/","Henri Matisse","SAEF","Still Life with Gourds (Nature morte aux coloquintes) (1916)","still-life-with-gourds-nature-morte-aux-coloquintes"
"https://artvee.com/dl/young-girl-on-a-balcony-over-the-ocean-jeune-fille-au-balcon-sur-la-mer/","Henri Matisse","SAEF","Young Girl on a Balcony over the Ocean (Jeune fille au balcon sur la mer) (1918)","young-girl-on-a-balcony-over-the-ocean-jeune-fille-au-balcon-sur-la-mer"
"https://artvee.com/dl/woman-reclining/","Henri Matisse","SAEF","Woman Reclining (1921)","woman-reclining"
"https://artvee.com/dl/moorish-woman-the-raised-knee-femme-mauresque-le-genou-leve/","Henri Matisse","SAEF","Moorish Woman (The Raised Knee) (Femme mauresque (Le Genou levé)) (1922-1923)","moorish-woman-the-raised-knee-femme-mauresque-le-genou-leve"
"https://artvee.com/dl/the-music-lesson-12/","Henri Matisse","SAEF","The Music Lesson (1917)","the-music-lesson-12"
"https://artvee.com/dl/woman-and-screen-la-femme-au-paravent/","Henri Matisse","SAEF","Woman and Screen (La Femme au paravent) (1919)","woman-and-screen-la-femme-au-paravent"
"https://artvee.com/dl/young-woman-before-an-aquarium-jeune-fille-devant-un-aquarium/","Henri Matisse","SAEF","Young Woman before an Aquarium (Jeune fille devant un aquarium) (1921-1922)","young-woman-before-an-aquarium-jeune-fille-devant-un-aquarium"
"https://artvee.com/dl/petite-baigneuse-a-sainte-adresse/","Raoul Dufy","SAEF","Petite baigneuse à Sainte-Adresse","petite-baigneuse-a-sainte-adresse"
"https://artvee.com/dl/portrait-du-poete-joachim-gasquet/","Raoul Dufy","SAEF","Portrait du poète Joachim Gasquet (1919)","portrait-du-poete-joachim-gasquet"
"https://artvee.com/dl/le-quintette/","Raoul Dufy","SAEF","Le Quintette (1948)","le-quintette"
"https://artvee.com/dl/enfant-a-chevaux/","Raoul Dufy","SAEF","Enfant à chevaux","enfant-a-chevaux"
"https://artvee.com/dl/au-jardin-4/","Raoul Dufy","SAEF","Au jardin (1925)","au-jardin-4"
"https://artvee.com/dl/baccara-2/","Raoul Dufy","SAEF","Baccara (1938)","baccara-2"
"https://artvee.com/dl/dapres-constantin-guys/","Raoul Dufy","SAEF","D’après Constantin Guys (circa 1935)","dapres-constantin-guys"
"https://artvee.com/dl/le-marche-aux-poissons/","Raoul Dufy","SAEF","Le marché aux poissons (1904-1905)","le-marche-aux-poissons"
"https://artvee.com/dl/portrait-de-femme-de-profil-3/","Raoul Dufy","SAEF","Portrait de femme de profil (circa 1897-1898)","portrait-de-femme-de-profil-3"
"https://artvee.com/dl/la-place-arago/","Raoul Dufy","SAEF","La Place Arago (1947)","la-place-arago"
"https://artvee.com/dl/carousel-of-pigs/","Robert Delaunay","SAEF","Carousel of Pigs (1906)","carousel-of-pigs"
"https://artvee.com/dl/lequipe-de-cardiff-2/","Robert Delaunay","SAEF","L’Équipe de Cardiff (1924)","lequipe-de-cardiff-2"
"https://artvee.com/dl/etude-pour-les-coureurs/","Robert Delaunay","SAEF","Étude pour ‘Les Coureurs’ (1924-26)","etude-pour-les-coureurs"
"https://artvee.com/dl/etude-pour-lequipe-de-cardiff-2/","Robert Delaunay","SAEF","Étude pour ‘L’Équipe de Cardiff’ (1924)","etude-pour-lequipe-de-cardiff-2"
"https://artvee.com/dl/la-tour/","Robert Delaunay","SAEF","La Tour (1926)","la-tour"
"https://artvee.com/dl/jean-metzinger/","Robert Delaunay","SAEF","Jean Metzinger (1906)","jean-metzinger"
"https://artvee.com/dl/soleil-tour-aeroplane-sun-tower-airplane-2/","Robert Delaunay","SAEF","Soleil, tour, aéroplane (Sun, Tower, Airplane)  (1913)","soleil-tour-aeroplane-sun-tower-airplane-2"
"https://artvee.com/dl/femme-nue-lisant-nude-woman-reading/","Robert Delaunay","SAEF","Femme nue lisant (Nude Woman Reading) (1920)","femme-nue-lisant-nude-woman-reading"
"https://artvee.com/dl/la-tour-aux-rideaux/","Robert Delaunay","SAEF","La tour aux rideaux (1910)","la-tour-aux-rideaux"
"https://artvee.com/dl/etude-pour-lequipe-de-cardiff/","Robert Delaunay","SAEF","Étude pour l’Équipe de Cardiff (circa 1920)","etude-pour-lequipe-de-cardiff"
"https://artvee.com/dl/four-paintings-on-tile-quatre-peintures-sur-un-carreau-avignon-france/","André Derain","SAEF","Four paintings on tile (Quatre peintures sur un carreau) Avignon, France  (1914)","four-paintings-on-tile-quatre-peintures-sur-un-carreau-avignon-france"
"https://artvee.com/dl/les-naiades/","André Derain","SAEF","Les Naïades (1905)","les-naiades"
"https://artvee.com/dl/bords-de-riviere-4/","André Derain","SAEF","Bords de rivière (circa 1904-1905)","bords-de-riviere-4"
"https://artvee.com/dl/barques-amarrees-a-lestaque/","André Derain","SAEF","Barques amarrées à l’Estaque (circa 1905-1906)","barques-amarrees-a-lestaque"
"https://artvee.com/dl/baigneuses-11/","André Derain","SAEF","Baigneuses (1907-08)","baigneuses-11"
"https://artvee.com/dl/table-garnie/","André Derain","SAEF","Table garnie (1922)","table-garnie"
"https://artvee.com/dl/nature-morte-21/","André Derain","SAEF","Nature morte (1925-1928)","nature-morte-21"
"https://artvee.com/dl/nature-morte-aux-fruits-2/","André Derain","SAEF","Nature morte aux fruits (1912)","nature-morte-aux-fruits-2"
"https://artvee.com/dl/paysage-au-bord-de-la-mer/","André Derain","SAEF","Paysage au bord de la mer (circa 1948)","paysage-au-bord-de-la-mer"
"https://artvee.com/dl/les-voiles-rouges/","André Derain","SAEF","Les voiles rouges (1906)","les-voiles-rouges"
"https://artvee.com/dl/boerderijgevel/","Piet Mondrian","SAEC","Boerderijgevel (1906-1907)","boerderijgevel"
"https://artvee.com/dl/apple-tree-pointillist-version/","Piet Mondrian","SAEC","Apple Tree, Pointillist Version (1908–1909)","apple-tree-pointillist-version"
"https://artvee.com/dl/composition-with-grid-1/","Piet Mondrian","SAEC","Composition with Grid 1 (1918)","composition-with-grid-1"
"https://artvee.com/dl/composition-with-red-yellow-and-blue/","Piet Mondrian","SAEC","Composition with Red, Yellow, and Blue (1927)","composition-with-red-yellow-and-blue"
"https://artvee.com/dl/chrysanthemum-4/","Piet Mondrian","SAEC","Chrysanthemum (1906-1942)","chrysanthemum-4"
"https://artvee.com/dl/boerenerf-in-het-gooi-geflankeerd-door-jonge-boompjes-farmyard-in-het-gooi-flanked-by-saplings/","Piet Mondrian","SAEC","Boerenerf in het Gooi geflankeerd door jonge boompjes (Farmyard in Het Gooi flanked by saplings) (1901-1902)","boerenerf-in-het-gooi-geflankeerd-door-jonge-boompjes-farmyard-in-het-gooi-flanked-by-saplings"
"https://artvee.com/dl/drie-chrysanten/","Piet Mondrian","SAEC","Drie Chrysanten (circa 1899-1900)","drie-chrysanten"
"https://artvee.com/dl/field-with-young-trees-in-the-foreground/","Piet Mondrian","SAEC","Field with Young Trees in the Foreground (c. 1907)","field-with-young-trees-in-the-foreground"
"https://artvee.com/dl/landscape-at-loosduinen/","Piet Mondrian","SAEC","Landscape at Loosduinen (1905)","landscape-at-loosduinen"
"https://artvee.com/dl/composition-with-blue-and-red/","Piet Mondrian","SAEC","Composition with Blue and Red (1932)","composition-with-blue-and-red"
"https://artvee.com/dl/klange-pl-25/","Wassily Kandinsky","SAEC","Klänge Pl.25 (1913)","klange-pl-25"
"https://artvee.com/dl/klange-pl-24/","Wassily Kandinsky","SAEC","Klänge Pl.24 (1913)","klange-pl-24"
"https://artvee.com/dl/klange-pl-23/","Wassily Kandinsky","SAEC","Klänge Pl.23 (1913)","klange-pl-23"
"https://artvee.com/dl/klange-pl-22/","Wassily Kandinsky","SAEC","Klänge Pl.22 (1913)","klange-pl-22"
"https://artvee.com/dl/klange-pl-21/","Wassily Kandinsky","SAEC","Klänge Pl.21 (1913)","klange-pl-21"
"https://artvee.com/dl/klange-pl-20/","Wassily Kandinsky","SAEC","Klänge Pl.20 (1913)","klange-pl-20"
"https://artvee.com/dl/klange-pl-19/","Wassily Kandinsky","SAEC","Klänge Pl.19 (1913)","klange-pl-19"
"https://artvee.com/dl/klange-pl-18/","Wassily Kandinsky","SAEC","Klänge Pl.18 (1913)","klange-pl-18"
"https://artvee.com/dl/klange-pl-17/","Wassily Kandinsky","SAEC","Klänge Pl.17 (1913)","klange-pl-17"
"https://artvee.com/dl/klange-pl-16/","Wassily Kandinsky","SAEC","Klänge Pl.16 (1913)","klange-pl-16"
"https://artvee.com/dl/three-black-and-five-grey-elements/","Kazimir Malevich","SAEC","Three Black and Five Grey Elements (1920)","three-black-and-five-grey-elements"
"https://artvee.com/dl/arithmetic-arifmetika/","Kazimir Malevich","SAEC","Arithmetic (Arifmetika) (1913)","arithmetic-arifmetika"
"https://artvee.com/dl/black-circle/","Kazimir Malevich","SAEC","Black Circle (1916)","black-circle"
"https://artvee.com/dl/composition-with-four-black-one-white-and-two-grey-elements/","Kazimir Malevich","SAEC","Composition with Four Black, One White, and Two Grey Elements (1920)","composition-with-four-black-one-white-and-two-grey-elements"
"https://artvee.com/dl/composition-with-two-equal-and-parallel-rectangles/","Kazimir Malevich","SAEC","Composition with Two Equal and Parallel Rectangles (1920)","composition-with-two-equal-and-parallel-rectangles"
"https://artvee.com/dl/dynamic-model/","Kazimir Malevich","SAEC","Dynamic Model (1919)","dynamic-model"
"https://artvee.com/dl/dynamic-suprematism-2/","Kazimir Malevich","SAEC","Dynamic Suprematism (1920)","dynamic-suprematism-2"
"https://artvee.com/dl/portrait-of-a-builder/","Kazimir Malevich","SAEC","Portrait of a Builder (1913)","portrait-of-a-builder"
"https://artvee.com/dl/sensation-of-the-motion-and-the-obstacle/","Kazimir Malevich","SAEC","Sensation of the Motion and the Obstacle (1916)","sensation-of-the-motion-and-the-obstacle"
"https://artvee.com/dl/small-black-cross/","Kazimir Malevich","SAEC","Small Black Cross (1920)","small-black-cross"
"https://artvee.com/dl/rabbit/","Josef Albers","SAEC","Rabbit (1918)","rabbit"
"https://artvee.com/dl/self-portrait-284/","Josef Albers","SAEC","Self-Portrait (1916)","self-portrait-284"
"https://artvee.com/dl/mouvement-heroique/","Theo van Doesburg","SAEC","Mouvement héroïque (1916)","mouvement-heroique"
"https://artvee.com/dl/contra-composition-iv/","Theo van Doesburg","SAEC","Contra-composition IV (1924)","contra-composition-iv"
"https://artvee.com/dl/kleine-dada-soiree-small-dada-evening/","Theo van Doesburg","SAEC","Kleine Dada Soirée (Small Dada Evening) (1922)","kleine-dada-soiree-small-dada-evening"
"https://artvee.com/dl/kleurontwerp-voor-schoorsteenstuk/","Theo van Doesburg","SAEC","Kleurontwerp voor schoorsteenstuk (1917)","kleurontwerp-voor-schoorsteenstuk"
"https://artvee.com/dl/composition-xxi/","Theo van Doesburg","SAEC","Composition XXI (1923)","composition-xxi"
"https://artvee.com/dl/sphere-2/","Theo van Doesburg","SAEC","Sphere (Circa 1916)","sphere-2"
"https://artvee.com/dl/contra-composition/","Theo van Doesburg","SAEC","Contra-Composition (1927-28)","contra-composition"
"https://artvee.com/dl/design-for-poster/","Theo van Doesburg","SAEC","Design for Poster (1919)","design-for-poster"
"https://artvee.com/dl/bauhausbu%cc%88cher-6/","Theo van Doesburg","SAEC","Bauhausbücher 6 (1925)","bauhausbu%cc%88cher-6"
"https://artvee.com/dl/variation-on-composition-xiii/","Theo van Doesburg","SAEC","Variation on Composition XIII (1918)","variation-on-composition-xiii"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-25/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.25 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-25"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-24/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.24 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-24"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-23/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.23 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-23"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-22/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.22 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-22"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-21/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.21 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-21"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-20/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.20 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-20"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-19/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.19 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-19"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-18/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.18 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-18"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-17/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.17 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-17"
"https://artvee.com/dl/dli%ef%b8%a0a%ef%b8%a1-golosa-pl-16/","El Lissitzky","SAEC","Dli︠a︡ golosa Pl.16 (1923)","dli%ef%b8%a0a%ef%b8%a1-golosa-pl-16"
"https://artvee.com/dl/american-gothic/","Grant Wood","SAMF","American Gothic (1930)","american-gothic"
"https://artvee.com/dl/longs-peak-from-loch-vale-estes-park-colorado/","Grant Wood","SAMF","Long’s Peak from Loch Vale, Estes Park, Colorado (1926)","longs-peak-from-loch-vale-estes-park-colorado"
"https://artvee.com/dl/arnold-pyle-in-front-of-a-river-with-two-skinny-dipping-men/","Grant Wood","SAMF","Arnold Pyle in front of a river with two skinny-dipping men (1930)","arnold-pyle-in-front-of-a-river-with-two-skinny-dipping-men"
"https://artvee.com/dl/the-birthplace-of-herbert-hoover-west-branch-iowa/","Grant Wood","SAMF","The Birthplace of Herbert Hoover, West Branch, Iowa (1931)","the-birthplace-of-herbert-hoover-west-branch-iowa"
"https://artvee.com/dl/ground-swell/","Edward Hopper","SAMF","Ground Swell (1939)","ground-swell"
"https://artvee.com/dl/cape-cod-evening/","Edward Hopper","SAMF","Cape Cod Evening (1939)","cape-cod-evening"
"https://artvee.com/dl/haskells-house/","Edward Hopper","SAMF","Haskell’s House (1924)","haskells-house"
"https://artvee.com/dl/nighthawks/","Edward Hopper","SAMF","Nighthawks (1942)","nighthawks"
"https://artvee.com/dl/jimmy-corsini/","Edward Hopper","SAMF","Jimmy Corsini (c. 1901)","jimmy-corsini"
