url,artist,artistSlug,title,artveeId,thumbnail
"https://artvee.com/dl/figaro/","Alphonse Mucha","alphonse-mucha","Figaro","figaro","https://mdl.artvee.com/ft/16968po.jpg"
"https://artvee.com/dl/la-plume-2/","Alphonse Mucha","alphonse-mucha","La Plume","la-plume-2","https://mdl.artvee.com/ft/16969po.jpg"
"https://artvee.com/dl/les-menus-and-programmes-illustres/","Alphonse Mucha","alphonse-mucha","Les Menus and Programmes Illustres","les-menus-and-programmes-illustres","https://mdl.artvee.com/ft/16970po.jpg"
"https://artvee.com/dl/lygie/","Alphonse Mucha","alphonse-mucha","Lygie","lygie","https://mdl.artvee.com/ft/16972po.jpg"
"https://artvee.com/dl/societe-populaire-des-beaux-arts/","Alphonse Mucha","alphonse-mucha","Société Populaire Des Beaux-Arts","societe-populaire-des-beaux-arts","https://mdl.artvee.com/ft/16979po.jpg"
"https://artvee.com/dl/study-for-a-mural/","Alphonse Mucha","alphonse-mucha","Study for a Mural","study-for-a-mural","https://mdl.artvee.com/ft/16981po.jpg"
"https://artvee.com/dl/tetes-byzantines-blonde/","Alphonse Mucha","alphonse-mucha","Têtes Byzantines (Blonde)","tetes-byzantines-blonde","https://mdl.artvee.com/ft/16982po.jpg"
"https://artvee.com/dl/tetes-byzantines-brunette/","Alphonse Mucha","alphonse-mucha","Têtes Byzantines (Brunette)","tetes-byzantines-brunette","https://mdl.artvee.com/ft/16983po.jpg"
"https://artvee.com/dl/portrait-of-a-young-woman-in-folk-costume/","Alphonse Mucha","alphonse-mucha","Portrait of a young woman in folk costume","portrait-of-a-young-woman-in-folk-costume","https://mdl.artvee.com/ft/234071fg.jpg"
"https://artvee.com/dl/le-reve/","Alphonse Mucha","alphonse-mucha","Le rêve","le-reve","https://mdl.artvee.com/ft/908371il.jpg"
"https://artvee.com/dl/le-reve-2/","Alphonse Mucha","alphonse-mucha","Le rêve","le-reve-2","https://mdl.artvee.com/ft/908372il.jpg"
"https://artvee.com/dl/le-reve-3/","Alphonse Mucha","alphonse-mucha","Le rêve","le-reve-3","https://mdl.artvee.com/ft/908373il.jpg"
"https://artvee.com/dl/lillustration-noel-1896/","Alphonse Mucha","alphonse-mucha","L’Illustration, Noël, 1896","lillustration-noel-1896","https://mdl.artvee.com/ft/17564po.jpg"
"https://artvee.com/dl/abstract-design-based-on-arabesques/","Alphonse Mucha","alphonse-mucha","Abstract design based on arabesques","abstract-design-based-on-arabesques","https://mdl.artvee.com/ft/910742ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-arabesques-2/","Alphonse Mucha","alphonse-mucha","Abstract design based on arabesques","abstract-design-based-on-arabesques-2","https://mdl.artvee.com/ft/910743ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-arabesques-3/","Alphonse Mucha","alphonse-mucha","Abstract design based on arabesques.","abstract-design-based-on-arabesques-3","https://mdl.artvee.com/ft/910744ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-flowers-and-arabesques/","Alphonse Mucha","alphonse-mucha","Abstract design based on flowers and arabesques.","abstract-design-based-on-flowers-and-arabesques","https://mdl.artvee.com/ft/910745ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-flowers-and-curvilinear-shapes/","Alphonse Mucha","alphonse-mucha","Abstract design based on flowers and curvilinear shapes.","abstract-design-based-on-flowers-and-curvilinear-shapes","https://mdl.artvee.com/ft/910746ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-flowers-and-leaves/","Alphonse Mucha","alphonse-mucha","Abstract design based on flowers and leaves","abstract-design-based-on-flowers-and-leaves","https://mdl.artvee.com/ft/910747ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-flowers-angels-birds-beetles/","Alphonse Mucha","alphonse-mucha","Abstract design based on flowers, angels, birds, beetles.","abstract-design-based-on-flowers-angels-birds-beetles","https://mdl.artvee.com/ft/910748ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-stars-circles-leaves/","Alphonse Mucha","alphonse-mucha","Abstract design based on stars, circles, leaves.","abstract-design-based-on-stars-circles-leaves","https://mdl.artvee.com/ft/910749ab.jpg"
"https://artvee.com/dl/abstract-design-based-on-wings-and-leaf-shapes/","Alphonse Mucha","alphonse-mucha","Abstract design based on wings and leaf shapes.","abstract-design-based-on-wings-and-leaf-shapes","https://mdl.artvee.com/ft/910750ab.jpg"
